"COLUMN1","time","date","mw"
"n2","08:30","2017-08-11","1.9"
"n2","05:15","2017-05-04","0"
"n2","19:30","2017-08-21","0"
"n2","22:00","2017-10-10","0"
"n2","20:15","2017-08-02","0"
"n2","05:45","2017-07-25","0.07"
"n2","04:15","2017-02-17","0"
"n2","08:15","2017-04-09","0.07"
"n2","06:00","2017-12-03","0.17"
"n2","19:00","2017-09-30","0"
"n2","06:15","2017-11-15","0"
"n2","23:30","2017-04-05","0"
"n2","14:45","2017-03-07","2.77"
"n2","06:45","2017-07-05","0.11"
"n2","22:00","2017-10-31","0.07"
"n2","00:45","2017-10-22","0"
"n2","02:45","2017-02-20","0"
"n2","15:45","2017-11-30","7.37"
"n2","04:00","2017-01-26","0.07"
"n2","01:15","2017-04-07","0"
"n2","19:30","2017-08-18","0"
"n2","20:15","2017-09-03","0.19"
"n2","09:30","2017-04-23","2.62"
"n2","09:45","2017-05-04","3.05"
"n2","19:45","2017-07-06","0"
"n2","07:30","2017-11-18","4.71"
"n2","02:00","2017-07-14","0"
"n2","13:15","2017-07-28","18.45"
"n2","07:45","2017-03-26","0.7"
"n2","07:45","2017-05-27","0.66"
"n2","13:30","2017-04-16","4.21"
"n2","17:45","2017-01-18","0.1"
"n2","19:00","2017-06-21","0"
"n2","06:30","2017-10-13","0"
"n2","05:15","2017-06-28","0"
"n2","17:45","2017-07-07","0.07"
"n2","02:15","2017-10-30","0.29"
"n2","21:00","2017-05-09","0.1"
"n2","21:15","2017-07-30","0"
"n2","23:30","2017-12-30","4.4"
"n2","07:15","2017-08-04","1.75"
"n2","17:15","2017-01-10","0"
"n2","20:00","2017-03-06","0"
"n2","20:00","2017-05-07","0"
"n2","07:30","2017-12-28","4.38"
"n2","12:15","2017-11-04","17.66"
"n2","18:15","2017-07-01","0"
"n2","18:30","2017-10-22","0.07"
"n2","12:15","2017-12-23","28.6"
"n2","07:30","2017-01-29","0"
"n2","00:45","2017-10-07","0.14"
"n2","19:30","2017-07-14","0"
"n2","03:15","2017-12-01","0"
"n2","01:30","2017-10-26","0.19"
"n2","14:30","2017-05-11","3.47"
"n2","15:45","2017-11-11","2.41"
"n2","08:15","2017-10-20","8.83"
"n2","07:00","2017-05-26","0.11"
"n2","04:30","2017-02-13","0"
"n2","07:45","2017-04-13","1.37"
"n2","15:30","2017-10-15","0"
"n2","01:15","2017-06-04","0"
"n2","13:45","2017-06-02","3.61"
"n2","11:45","2017-03-28","3.84"
"n2","01:45","2017-02-27","0"
"n2","15:30","2017-04-16","2.64"
"n2","21:15","2017-04-08","0.07"
"n2","04:45","2017-09-23","0"
"n2","14:00","2017-09-11","20.57"
"n2","11:30","2017-07-13","2.08"
"n2","11:00","2017-04-13","2.28"
"n2","01:15","2017-06-13","0"
"n2","03:00","2017-07-02","0"
"n2","14:30","2017-02-01","3.38"
"n2","14:45","2017-04-26","2.89"
"n2","06:15","2017-06-02","0"
"n2","05:00","2017-08-27","0"
"n2","00:00","2017-09-16","0"
"n2","09:45","2017-09-16","2.07"
"n2","15:30","2017-02-19","2.63"
"n2","16:15","2017-07-19","8.39"
"n2","02:15","2017-08-19","0"
"n2","09:45","2017-10-09","19.28"
"n2","10:00","2017-02-18","2.75"
"n2","16:45","2017-10-08","3.61"
"n2","20:00","2017-05-13","0.1"
"n2","09:30","2017-05-12","2.05"
"n2","21:00","2017-07-19","0.07"
"n2","10:30","2017-06-21","1.88"
"n2","17:00","2017-02-22","0.96"
"n2","18:45","2017-07-03","0"
"n2","02:15","2017-11-06","0.07"
"n2","12:30","2017-03-17","1.85"
"n2","23:15","2017-12-08","4.38"
"n2","01:00","2017-02-12","0"
"n2","06:15","2017-03-29","0"
"n2","00:00","2017-12-15","4.4"
"n2","09:45","2017-05-25","1.06"
"n2","00:15","2017-03-05","0"
"n2","15:30","2017-05-24","2.32"
"n2","19:45","2017-10-18","0"
"n2","12:45","2017-06-30","3.18"
"n2","21:45","2017-02-01","0"
"n2","23:15","2017-06-12","0"
"n2","09:30","2017-09-01","17.28"
"n2","11:00","2017-07-03","1.54"
"n2","07:15","2017-01-03","0"
"n2","18:45","2017-10-07","0"
"n2","13:15","2017-10-23","0.07"
"n2","13:45","2017-05-29","2.92"
"n2","10:30","2017-09-28","15.46"
"n2","17:30","2017-02-24","0.4"
"n2","23:30","2017-03-08","0.07"
"n2","17:45","2017-01-26","0.07"
"n2","08:30","2017-10-25","11.12"
"n2","13:45","2017-01-07","0"
"n2","16:30","2017-10-19","12.19"
"n2","23:45","2017-04-12","0"
"n2","12:00","2017-08-11","15.98"
"n2","04:00","2017-02-03","0"
"n2","12:30","2017-07-12","2.38"
"n2","04:00","2017-02-19","0"
"n2","08:15","2017-12-05","1.92"
"n2","22:30","2017-03-03","0"
"n2","14:00","2017-01-01","0"
"n2","10:00","2017-03-16","2.59"
"n2","10:00","2017-05-17","0.17"
"n2","17:45","2017-10-16","0"
"n2","19:30","2017-06-25","0"
"n2","19:30","2017-12-03","0.08"
"n2","23:30","2017-03-19","0"
"n2","21:00","2017-11-16","0.1"
"n2","14:30","2017-01-06","0"
"n2","17:30","2017-06-27","0.44"
"n2","14:45","2017-06-20","2.71"
"n2","13:00","2017-05-03","3.74"
"n2","17:45","2017-08-09","1.97"
"n2","02:15","2017-04-17","0"
"n2","12:15","2017-10-28","4.64"
"n2","00:15","2017-01-07","0"
"n2","16:15","2017-08-27","2.74"
"n2","19:45","2017-09-13","0.1"
"n2","20:30","2017-09-21","0.1"
"n2","02:00","2017-10-22","0"
"n2","01:30","2017-05-05","0"
"n2","17:15","2017-04-25","0.6"
"n2","13:15","2017-02-17","3.77"
"n2","12:15","2017-06-17","3.12"
"n2","15:00","2017-06-07","1.19"
"n2","05:30","2017-12-02","0.1"
"n2","18:00","2017-02-02","0"
"n2","04:00","2017-09-15","0.1"
"n2","22:30","2017-03-14","0"
"n2","12:15","2017-10-04","7.41"
"n2","07:15","2017-10-17","0.61"
"n2","10:00","2017-07-04","0.89"
"n2","07:15","2017-04-22","0.52"
"n2","06:15","2017-12-31","4.4"
"n2","12:30","2017-01-04","0"
"n2","09:30","2017-03-23","2.41"
"n2","09:30","2017-08-20","4.22"
"n2","15:00","2017-05-14","1.9"
"n2","00:00","2017-08-05","0"
"n2","20:00","2017-12-12","4.31"
"n2","13:15","2017-08-01","7.49"
"n2","16:30","2017-11-14","3.81"
"n2","22:00","2017-08-26","0"
"n2","02:15","2017-04-30","0"
"n2","00:45","2017-12-15","4.4"
"n2","11:30","2017-04-22","3.76"
"n2","19:15","2017-09-19","0"
"n2","08:00","2017-03-05","0.62"
"n2","02:00","2017-04-01","0"
"n2","03:15","2017-04-29","0"
"n2","09:15","2017-02-21","1.97"
"n2","14:45","2017-08-21","4.73"
"n2","13:00","2017-12-06","15.19"
"n2","17:15","2017-12-25","5.58"
"n2","00:15","2017-02-01","0"
"n2","07:00","2017-03-10","0"
"n2","03:45","2017-11-11","0.1"
"n2","15:15","2017-03-08","1.4"
"n2","02:30","2017-06-20","0"
"n2","09:30","2017-01-29","1.63"
"n2","19:15","2017-09-12","0.1"
"n2","02:45","2017-07-08","0"
"n2","07:15","2017-07-05","0.38"
"n2","21:45","2017-11-08","0.07"
"n2","23:00","2017-08-04","0"
"n2","00:30","2017-04-15","0"
"n2","17:45","2017-12-17","5.54"
"n2","14:45","2017-07-02","2.34"
"n2","07:15","2017-12-09","5.18"
"n2","03:30","2017-11-28","0"
"n2","14:00","2017-08-25","16.85"
"n2","04:30","2017-01-13","0"
"n2","02:30","2017-02-08","0.1"
"n2","02:30","2017-08-31","0.07"
"n2","13:00","2017-09-30","14.73"
"n2","14:15","2017-05-03","3.25"
"n2","13:30","2017-03-29","1.72"
"n2","02:30","2017-10-21","0.07"
"n2","19:45","2017-10-28","0"
"n2","05:45","2017-07-09","0"
"n2","01:30","2017-01-09","0"
"n2","13:30","2017-03-12","3.84"
"n2","21:00","2017-01-21","0"
"n2","02:00","2017-12-27","4.38"
"n2","09:30","2017-04-05","2.1"
"n2","09:45","2017-06-28","2.46"
"n2","02:30","2017-10-06","0"
"n2","23:00","2017-01-21","0"
"n2","06:30","2017-12-28","4.38"
"n2","12:15","2017-01-31","3.32"
"n2","08:00","2017-12-06","7.21"
"n2","20:45","2017-10-06","0.14"
"n2","19:30","2017-05-06","0"
"n2","05:30","2017-06-22","0"
"n2","01:00","2017-04-11","0"
"n2","04:15","2017-07-29","0"
"n2","02:30","2017-12-24","4.4"
"n2","07:00","2017-04-04","0.11"
"n2","08:00","2017-01-07","0"
"n2","18:15","2017-05-16","0"
"n2","03:00","2017-08-02","0"
"n2","05:30","2017-06-19","0"
"n2","01:00","2017-04-28","0.13"
"n2","00:45","2017-08-05","0"
"n2","23:45","2017-02-15","0"
"n2","21:00","2017-05-14","0"
"n2","16:00","2017-12-27","4.94"
"n2","20:15","2017-01-28","0"
"n2","07:30","2017-02-25","0"
"n2","21:45","2017-03-06","0"
"n2","21:45","2017-05-07","0"
"n2","21:45","2017-10-22","0.07"
"n2","07:45","2017-04-04","0.89"
"n2","06:15","2017-12-22","4.4"
"n2","03:30","2017-01-25","0"
"n2","06:30","2017-07-14","0"
"n2","07:15","2017-08-27","3.3"
"n2","11:45","2017-05-09","3.52"
"n2","16:30","2017-08-04","0.85"
"n2","11:15","2017-01-06","0"
"n2","21:00","2017-08-23","0.07"
"n2","21:45","2017-06-05","0"
"n2","22:00","2017-10-30","0.07"
"n2","01:00","2017-11-23","0.07"
"n2","19:15","2017-08-18","0"
"n2","09:15","2017-01-25","2.47"
"n2","19:30","2017-02-07","0.1"
"n2","06:00","2017-08-03","0"
"n2","22:45","2017-12-14","4.4"
"n2","12:30","2017-08-11","16.93"
"n2","22:00","2017-08-08","0.1"
"n2","20:15","2017-06-06","0"
"n2","14:15","2017-08-07","12.27"
"n2","21:30","2017-05-30","0"
"n2","20:30","2017-12-14","4.4"
"n2","02:45","2017-09-17","0"
"n2","01:30","2017-12-21","4.31"
"n2","14:30","2017-09-23","11.86"
"n2","11:00","2017-01-25","3.7"
"n2","21:30","2017-06-03","0"
"n2","12:45","2017-04-01","1.46"
"n2","04:00","2017-12-31","4.4"
"n2","01:45","2017-04-19","0"
"n2","11:15","2017-03-15","3.53"
"n2","07:30","2017-08-09","1.56"
"n2","06:45","2017-05-04","0.11"
"n2","23:00","2017-08-23","0.07"
"n2","02:45","2017-02-02","0"
"n2","05:45","2017-03-10","0"
"n2","10:30","2017-11-08","9.77"
"n2","20:30","2017-01-27","0"
"n2","23:15","2017-05-01","0"
"n2","02:15","2017-06-29","0"
"n2","20:15","2017-03-20","0"
"n2","11:00","2017-12-05","6.18"
"n2","07:00","2017-07-17","0.11"
"n2","12:45","2017-10-30","13"
"n2","11:45","2017-01-03","0"
"n2","03:15","2017-02-27","0"
"n2","18:00","2017-12-08","4.38"
"n2","01:30","2017-08-02","0"
"n2","09:15","2017-06-20","3.07"
"n2","18:30","2017-01-29","0.16"
"n2","15:30","2017-03-09","2.42"
"n2","07:30","2017-09-17","2.96"
"n2","20:15","2017-11-20","0.11"
"n2","01:30","2017-09-10","0.25"
"n2","06:00","2017-03-11","0"
"n2","06:30","2017-01-14","0"
"n2","20:00","2017-08-02","0"
"n2","15:15","2017-05-11","2.77"
"n2","03:45","2017-12-07","0.19"
"n2","22:45","2017-09-25","0.1"
"n2","20:15","2017-07-06","0"
"n2","15:45","2017-04-12","1.2"
"n2","00:15","2017-03-12","0"
"n2","21:30","2017-04-16","0"
"n2","09:45","2017-04-05","1.9"
"n2","21:30","2017-08-29","0"
"n2","19:00","2017-10-25","0.19"
"n2","16:30","2017-04-24","1.42"
"n2","01:00","2017-07-14","0"
"n2","13:00","2017-06-19","3.17"
"n2","14:00","2017-02-02","2.34"
"n2","20:00","2017-07-24","0.07"
"n2","17:30","2017-05-30","0.29"
"n2","05:15","2017-05-14","0.1"
"n2","20:15","2017-02-10","0.1"
"n2","03:15","2017-05-31","0"
"n2","18:15","2017-08-07","0.41"
"n2","17:30","2017-05-04","0.64"
"n2","04:30","2017-04-28","0.13"
"n2","15:30","2017-09-21","6.96"
"n2","04:00","2017-10-20","4.4"
"n2","13:00","2017-05-19","3.31"
"n2","12:15","2017-09-06","16.08"
"n2","16:45","2017-01-05","0"
"n2","21:00","2017-06-28","0"
"n2","02:00","2017-11-18","0.19"
"n2","03:30","2017-11-24","0.24"
"n2","22:00","2017-05-21","0.07"
"n2","10:45","2017-08-17","20.85"
"n2","12:30","2017-04-18","3.02"
"n2","10:00","2017-09-10","5.31"
"n2","15:45","2017-12-05","6.8"
"n2","00:30","2017-01-06","0"
"n2","22:30","2017-09-10","0.16"
"n2","21:45","2017-04-05","0"
"n2","16:30","2017-06-09","0.17"
"n2","04:00","2017-08-09","0.1"
"n2","07:00","2017-10-04","2.12"
"n2","07:15","2017-04-01","0"
"n2","20:30","2017-10-29","0.29"
"n2","23:30","2017-08-08","0.1"
"n2","05:00","2017-02-25","0"
"n2","04:30","2017-02-03","0"
"n2","05:45","2017-09-09","0.07"
"n2","08:00","2017-09-23","1.1"
"n2","19:30","2017-10-24","0"
"n2","20:30","2017-02-21","0.1"
"n2","04:45","2017-07-19","0.1"
"n2","12:30","2017-01-10","0"
"n2","11:45","2017-12-17","20.22"
"n2","12:00","2017-09-18","20.5"
"n2","15:15","2017-05-14","0.85"
"n2","15:30","2017-04-25","2.23"
"n2","22:30","2017-11-21","0"
"n2","22:45","2017-07-05","0"
"n2","18:45","2017-09-07","0.07"
"n2","01:45","2017-08-18","0.1"
"n2","03:45","2017-09-06","0.07"
"n2","15:30","2017-12-27","5.75"
"n2","05:15","2017-05-11","0.07"
"n2","06:15","2017-11-30","0.07"
"n2","18:15","2017-04-27","0.13"
"n2","19:45","2017-08-16","0"
"n2","04:45","2017-09-30","0"
"n2","10:15","2017-07-23","12.66"
"n2","08:00","2017-09-01","5.34"
"n2","22:45","2017-02-13","0"
"n2","21:45","2017-05-02","0"
"n2","21:45","2017-09-01","0.1"
"n2","08:00","2017-07-27","8.41"
"n2","15:45","2017-07-23","13.97"
"n2","13:15","2017-06-20","2.17"
"n2","07:15","2017-05-12","0.6"
"n2","06:00","2017-02-20","0"
"n2","02:45","2017-05-28","0"
"n2","18:00","2017-09-30","0"
"n2","22:30","2017-07-09","0"
"n2","12:15","2017-09-20","18.96"
"n2","19:00","2017-10-18","0"
"n2","21:30","2017-10-26","0"
"n2","10:30","2017-05-30","3.37"
"n2","11:30","2017-04-04","3.92"
"n2","06:00","2017-04-28","0.13"
"n2","06:30","2017-12-17","4.39"
"n2","05:00","2017-01-28","0"
"n2","00:30","2017-05-14","0.1"
"n2","01:45","2017-06-15","0"
"n2","00:00","2017-06-12","0.1"
"n2","18:45","2017-09-13","0.1"
"n2","18:30","2017-03-01","0"
"n2","23:00","2017-07-26","0"
"n2","11:45","2017-09-08","16.89"
"n2","07:15","2017-11-10","0.97"
"n2","17:30","2017-03-12","0.44"
"n2","20:30","2017-06-29","0"
"n2","04:15","2017-07-03","0"
"n2","13:15","2017-04-09","0.07"
"n2","05:30","2017-05-03","0"
"n2","11:00","2017-10-21","18.34"
"n2","07:15","2017-05-23","0.59"
"n2","04:45","2017-03-22","0"
"n2","17:15","2017-10-19","6.3"
"n2","02:30","2017-03-01","0"
"n2","21:00","2017-12-04","0.17"
"n2","18:30","2017-04-01","0.11"
"n2","10:15","2017-11-22","7.97"
"n2","08:15","2017-11-19","9.21"
"n2","17:00","2017-06-24","1.22"
"n2","16:00","2017-03-06","1.9"
"n2","16:00","2017-05-07","1.15"
"n2","16:00","2017-05-21","0"
"n2","10:30","2017-10-02","19.22"
"n2","00:30","2017-01-08","0"
"n2","16:30","2017-01-10","0"
"n2","09:15","2017-06-18","2.75"
"n2","14:45","2017-06-17","1.62"
"n2","01:00","2017-02-13","0"
"n2","08:30","2017-02-18","1.26"
"n2","09:45","2017-08-29","14.66"
"n2","02:00","2017-11-29","0.17"
"n2","02:00","2017-04-16","0"
"n2","04:30","2017-01-14","0"
"n2","01:15","2017-01-04","0"
"n2","10:45","2017-01-31","3.8"
"n2","02:45","2017-07-26","0.1"
"n2","02:30","2017-04-06","0"
"n2","16:30","2017-07-21","7.31"
"n2","07:15","2017-12-29","5.05"
"n2","19:30","2017-05-08","0"
"n2","15:15","2017-10-18","11.5"
"n2","19:00","2017-10-01","0"
"n2","22:30","2017-11-30","0"
"n2","05:45","2017-05-21","0"
"n2","11:00","2017-09-04","22.84"
"n2","08:30","2017-03-24","1.25"
"n2","06:30","2017-04-26","0"
"n2","06:30","2017-11-08","0.19"
"n2","16:30","2017-11-22","3.69"
"n2","08:30","2017-06-18","1.26"
"n2","04:45","2017-03-23","0.1"
"n2","04:45","2017-08-20","0"
"n2","13:15","2017-01-23","3.74"
"n2","23:45","2017-03-30","0"
"n2","02:00","2017-12-09","4.38"
"n2","15:30","2017-01-27","2.82"
"n2","07:45","2017-02-07","0.4"
"n2","17:30","2017-06-26","0.48"
"n2","21:30","2017-02-22","0"
"n2","06:45","2017-04-29","0"
"n2","03:15","2017-01-31","0.13"
"n2","19:00","2017-03-15","0.1"
"n2","12:45","2017-02-22","3.82"
"n2","18:00","2017-08-26","0"
"n2","11:45","2017-12-01","20.43"
"n2","20:00","2017-02-17","0"
"n2","05:30","2017-12-06","0.07"
"n2","18:30","2017-05-29","0.07"
"n2","09:30","2017-06-11","0.1"
"n2","10:15","2017-02-13","2.96"
"n2","03:45","2017-06-22","0"
"n2","04:15","2017-01-04","0"
"n2","10:00","2017-06-30","1.13"
"n2","17:15","2017-10-01","1.8"
"n2","17:30","2017-12-25","4.89"
"n2","09:45","2017-01-12","0"
"n2","05:45","2017-04-04","0"
"n2","07:15","2017-06-27","0.2"
"n2","03:30","2017-02-28","0.07"
"n2","09:15","2017-01-23","2.22"
"n2","21:30","2017-06-26","0"
"n2","09:45","2017-11-30","16.64"
"n2","12:00","2017-04-13","3.56"
"n2","12:30","2017-01-11","0"
"n2","04:00","2017-07-16","0"
"n2","13:00","2017-07-29","18.88"
"n2","00:45","2017-02-20","0"
"n2","17:00","2017-08-24","3.79"
"n2","16:00","2017-05-24","1.84"
"n2","10:45","2017-05-03","3.11"
"n2","17:15","2017-10-25","1.37"
"n2","22:15","2017-09-27","0"
"n2","21:15","2017-01-12","0"
"n2","07:45","2017-05-16","0.59"
"n2","21:00","2017-07-22","0"
"n2","06:45","2017-08-04","0.29"
"n2","07:45","2017-09-05","3.53"
"n2","13:15","2017-06-08","2.56"
"n2","12:30","2017-03-10","4.14"
"n2","01:30","2017-04-27","0"
"n2","10:30","2017-10-19","21.45"
"n2","21:00","2017-07-15","0"
"n2","01:15","2017-12-27","4.38"
"n2","08:30","2017-01-23","1.22"
"n2","15:00","2017-11-12","11.93"
"n2","06:30","2017-02-03","0"
"n2","02:00","2017-02-19","0"
"n2","10:45","2017-06-07","2.44"
"n2","07:30","2017-11-06","0.89"
"n2","13:30","2017-08-16","22.23"
"n2","19:00","2017-01-01","0"
"n2","18:15","2017-11-05","0.07"
"n2","02:45","2017-07-05","0"
"n2","16:15","2017-08-19","1.67"
"n2","12:45","2017-09-07","16.57"
"n2","12:15","2017-08-14","19.12"
"n2","05:00","2017-03-16","0"
"n2","05:00","2017-05-17","0"
"n2","19:15","2017-07-31","0"
"n2","20:15","2017-10-04","0"
"n2","03:00","2017-05-08","0"
"n2","08:15","2017-10-26","3.22"
"n2","20:15","2017-11-26","0.1"
"n2","10:30","2017-01-18","1.56"
"n2","03:00","2017-01-28","0"
"n2","08:00","2017-06-11","0.1"
"n2","08:45","2017-08-07","2.73"
"n2","17:00","2017-05-24","0.74"
"n2","19:30","2017-10-28","0"
"n2","19:45","2017-11-13","0"
"n2","01:00","2017-07-18","0.07"
"n2","00:00","2017-08-31","0.07"
"n2","12:00","2017-04-21","4"
"n2","11:00","2017-02-22","3.46"
"n2","05:45","2017-03-02","0"
"n2","06:30","2017-03-24","0"
"n2","18:30","2017-09-22","0.08"
"n2","05:15","2017-06-26","0"
"n2","21:30","2017-04-13","0"
"n2","06:45","2017-09-02","0.62"
"n2","14:45","2017-03-26","2.45"
"n2","14:45","2017-05-27","2.7"
"n2","06:15","2017-01-11","0"
"n2","12:45","2017-07-10","3.68"
"n2","09:00","2017-08-28","14.41"
"n2","15:45","2017-06-25","0.74"
"n2","07:30","2017-07-25","1.16"
"n2","22:15","2017-01-23","0"
"n2","17:30","2017-12-28","4.31"
"n2","02:00","2017-10-12","0.07"
"n2","20:45","2017-06-22","0"
"n2","09:30","2017-04-17","3.3"
"n2","03:30","2017-09-26","0.1"
"n2","14:00","2017-02-16","3.56"
"n2","16:30","2017-01-16","1.54"
"n2","04:00","2017-06-18","0"
"n2","10:45","2017-06-19","2.12"
"n2","06:00","2017-10-24","0.07"
"n2","13:00","2017-11-23","13.13"
"n2","22:45","2017-05-09","0.1"
"n2","22:30","2017-04-03","0"
"n2","19:45","2017-09-06","0"
"n2","00:30","2017-01-02","0"
"n2","01:45","2017-02-01","0"
"n2","00:45","2017-04-19","0"
"n2","01:00","2017-11-16","0.14"
"n2","21:00","2017-03-05","0"
"n2","03:15","2017-11-22","0"
"n2","10:30","2017-01-01","0"
"n2","23:45","2017-02-16","0"
"n2","18:15","2017-10-11","0.07"
"n2","14:45","2017-05-25","3.11"
"n2","12:00","2017-01-04","0"
"n2","22:15","2017-05-29","0.07"
"n2","23:15","2017-05-26","0"
"n2","13:30","2017-12-07","16.4"
"n2","14:45","2017-12-16","22.17"
"n2","04:15","2017-11-15","0"
"n2","04:45","2017-04-07","0"
"n2","04:30","2017-01-20","0"
"n2","02:30","2017-01-18","0"
"n2","07:30","2017-05-29","0.3"
"n2","15:45","2017-02-15","2.51"
"n2","00:30","2017-03-30","0.1"
"n2","00:45","2017-02-03","0"
"n2","05:30","2017-01-09","0"
"n2","00:15","2017-10-08","0"
"n2","10:30","2017-12-05","7.2"
"n2","02:45","2017-02-16","0"
"n2","17:00","2017-03-31","1.07"
"n2","17:15","2017-12-10","5.4"
"n2","23:30","2017-05-06","0"
"n2","16:15","2017-09-26","3.91"
"n2","15:30","2017-09-08","11.13"
"n2","19:15","2017-10-05","0"
"n2","07:00","2017-06-26","0.2"
"n2","11:15","2017-11-07","19.45"
"n2","22:45","2017-02-07","0.1"
"n2","21:30","2017-12-04","0.17"
"n2","10:30","2017-10-06","7.16"
"n2","21:45","2017-12-17","4.4"
"n2","05:45","2017-05-30","0.07"
"n2","08:45","2017-04-27","1.85"
"n2","17:45","2017-10-10","0"
"n2","02:00","2017-07-05","0"
"n2","22:15","2017-06-18","0"
"n2","00:30","2017-01-17","0.07"
"n2","11:45","2017-11-18","20.51"
"n2","22:00","2017-09-23","0"
"n2","01:15","2017-11-15","0"
"n2","03:45","2017-02-12","0"
"n2","15:45","2017-10-06","15.43"
"n2","14:00","2017-08-30","7.05"
"n2","21:45","2017-03-29","0.1"
"n2","10:00","2017-07-09","1.99"
"n2","01:30","2017-04-03","0"
"n2","06:15","2017-10-03","0.07"
"n2","22:15","2017-12-10","4.5"
"n2","16:45","2017-01-21","1.31"
"n2","04:45","2017-01-20","0"
"n2","10:30","2017-10-21","14.68"
"n2","20:30","2017-09-13","0.1"
"n2","16:15","2017-05-23","1.63"
"n2","17:15","2017-08-01","7.39"
"n2","22:30","2017-08-02","0"
"n2","23:00","2017-11-14","0"
"n2","22:45","2017-10-24","0"
"n2","12:00","2017-08-28","24.91"
"n2","18:30","2017-10-12","0"
"n2","08:00","2017-04-05","0.41"
"n2","11:30","2017-05-02","3.79"
"n2","03:00","2017-02-13","0"
"n2","07:15","2017-07-09","0.36"
"n2","11:45","2017-05-15","0.1"
"n2","18:45","2017-10-03","0.1"
"n2","10:15","2017-08-23","21.41"
"n2","02:15","2017-05-06","0"
"n2","07:45","2017-03-18","0.76"
"n2","05:45","2017-07-08","0"
"n2","12:15","2017-11-28","13.56"
"n2","06:15","2017-02-21","0"
"n2","12:45","2017-05-12","1"
"n2","04:00","2017-05-29","0"
"n2","23:00","2017-08-18","0"
"n2","01:30","2017-11-17","0.1"
"n2","19:15","2017-06-06","0"
"n2","21:15","2017-09-25","0.1"
"n2","09:00","2017-04-14","2.46"
"n2","18:15","2017-01-27","0"
"n2","13:30","2017-12-24","27.11"
"n2","15:00","2017-07-23","6.78"
"n2","00:00","2017-12-26","4.31"
"n2","13:30","2017-09-21","21.94"
"n2","05:30","2017-01-30","0"
"n2","02:00","2017-09-26","0.1"
"n2","13:00","2017-09-28","17.19"
"n2","10:15","2017-05-30","1.4"
"n2","02:30","2017-10-11","0"
"n2","07:15","2017-06-15","0.4"
"n2","19:15","2017-08-29","0"
"n2","22:00","2017-06-11","0.1"
"n2","06:45","2017-03-30","0"
"n2","08:45","2017-02-10","0.97"
"n2","06:00","2017-02-27","0"
"n2","08:45","2017-01-04","0"
"n2","08:45","2017-02-18","1.81"
"n2","15:45","2017-08-31","7.87"
"n2","02:15","2017-10-08","0"
"n2","08:00","2017-08-02","1.65"
"n2","14:45","2017-08-07","9.64"
"n2","02:15","2017-01-05","0"
"n2","05:45","2017-01-07","0"
"n2","18:45","2017-12-08","4.38"
"n2","17:30","2017-10-12","1.57"
"n2","14:15","2017-06-17","1.7"
"n2","16:30","2017-01-30","1.36"
"n2","16:45","2017-05-12","0.36"
"n2","07:30","2017-07-05","0.48"
"n2","14:00","2017-01-16","3.59"
"n2","21:00","2017-08-30","0.07"
"n2","17:30","2017-08-04","0.15"
"n2","22:30","2017-09-07","0.07"
"n2","23:30","2017-05-19","0"
"n2","11:15","2017-10-05","8.73"
"n2","13:30","2017-05-31","2.56"
"n2","18:45","2017-01-04","0"
"n2","07:30","2017-05-11","0.76"
"n2","03:45","2017-06-24","0"
"n2","17:00","2017-11-18","0.61"
"n2","02:30","2017-08-05","0"
"n2","03:45","2017-09-13","0.1"
"n2","18:45","2017-06-26","0"
"n2","12:15","2017-12-21","28.99"
"n2","11:15","2017-10-26","11.28"
"n2","21:30","2017-05-05","0"
"n2","19:00","2017-03-03","0"
"n2","12:30","2017-12-08","16.44"
"n2","23:30","2017-11-03","0.1"
"n2","07:30","2017-05-28","0.67"
"n2","16:45","2017-04-02","0.89"
"n2","08:30","2017-02-24","1.1"
"n2","07:45","2017-04-20","1.14"
"n2","21:00","2017-04-26","0"
"n2","01:15","2017-09-08","0.07"
"n2","08:00","2017-03-18","0.97"
"n2","17:15","2017-04-22","0.6"
"n2","15:45","2017-01-30","1.96"
"n2","06:15","2017-02-22","0.1"
"n2","19:00","2017-12-12","4.31"
"n2","06:00","2017-03-20","0"
"n2","03:30","2017-09-09","0.07"
"n2","17:30","2017-03-10","0.44"
"n2","23:15","2017-10-27","0.1"
"n2","07:30","2017-10-02","2.37"
"n2","20:00","2017-01-12","0"
"n2","05:00","2017-07-26","0.1"
"n2","15:00","2017-02-10","2.71"
"n2","05:15","2017-12-08","4.31"
"n2","11:45","2017-11-03","17.32"
"n2","18:30","2017-04-15","0"
"n2","05:15","2017-12-29","4.31"
"n2","18:00","2017-11-14","0.07"
"n2","03:15","2017-10-24","0.07"
"n2","12:45","2017-10-15","0"
"n2","05:15","2017-06-22","0"
"n2","17:00","2017-10-22","6.33"
"n2","16:15","2017-10-14","8.89"
"n2","15:00","2017-08-30","10.43"
"n2","04:15","2017-01-10","0"
"n2","16:30","2017-08-31","11.9"
"n2","00:30","2017-02-17","0"
"n2","21:15","2017-07-31","0"
"n2","04:30","2017-05-09","0"
"n2","03:15","2017-09-25","0.07"
"n2","08:00","2017-08-08","7.49"
"n2","18:00","2017-05-09","0.1"
"n2","11:00","2017-03-31","3.79"
"n2","18:15","2017-06-02","0"
"n2","22:00","2017-09-20","0.19"
"n2","10:15","2017-09-29","11.17"
"n2","16:00","2017-09-05","3.75"
